Experiment,Replicate,Yield_Weight_g,Avg_RH,Avg_Air_Temp,Avg_CO2,Avg_pH,Avg_EC,Avg_TDS,Avg_Water_Temp
EXP2,R2-T1,290.0,58.16810818977506,22.34411804912641,452.08719200600495,6.209015380005487,1.8172484195357181,0.8639057994681102,24.091008634160854
EXP2,R2-T1,325.0,58.374130106122294,22.752841489606926,450.48907472630367,6.241110036319303,1.76021530819269,0.8977196030249281,24.23860193884213
EXP2,R2-T1,347.0,58.66630756231742,22.84859003575092,458.49134408927347,6.223383729972145,1.7647811091558205,0.8951882899683896,24.23713921683419
EXP2,R2-T1,330.0,58.049993527830374,22.402859381749746,453.019689736657,6.231943221159093,1.7521823168750925,0.8721105478640059,24.261041190843883
EXP2,R2-T1,335.0,58.05188810086491,22.855154034050265,451.2235279911286,6.25385573054058,1.7726282571699588,0.908372349286041,23.89091408026075
EXP2,R2-T1,328.0,57.51864359068868,22.395571928614174,454.1131483093595,6.245893292713013,1.7286154107253286,0.8508261928009966,23.779710363581415
EXP2,R3-T1,249.0,58.334782107508644,23.087226427388984,449.5815319405223,6.2545737536897805,1.8624443423440151,0.9388343172156266,23.872299209664938
EXP2,R3-T1,309.0,57.8222841690985,22.22986203851574,455.54604100473415,6.225075676519342,1.9317255458689628,0.9434805565492944,23.78066957552794
EXP2,R3-T1,282.0,58.1949126823493,22.537041569780623,461.1023139622668,6.240119990252233,1.8789261508675075,0.938676833937301,23.722125048506026
EXP2,R3-T1,320.0,57.98339239427423,22.206223952151724,461.18206443619056,6.245999515216549,1.7739629444736265,0.9593051339545531,24.25152810856097
EXP2,R3-T1,325.0,57.494743641396305,22.49266355052324,456.339783526424,6.269960283081341,1.934890870664079,0.9207374989939774,23.691028009377664
EXP2,R3-T1,311.0,58.32524226028249,22.12962157345243,456.5503817634536,6.26852369063878,1.8619450028461315,0.9334214528099675,23.539676138208613
EXP2,R3-T1,261.0,58.62574464432891,22.81052636294889,454.8881916843556,6.25956880037367,1.8835013386445718,0.9294857947611705,24.25272208268059
EXP2,R3-T1,249.0,57.81060938682351,22.316725745941458,458.0475749077547,6.256756532916493,1.883686835686211,0.9846595756968665,23.956053641860418
EXP2,R3-T1,314.0,58.36486339953603,22.46270822712241,455.5192364735198,6.2554795281088875,1.9609135900450267,0.9125857523056166,23.750337313587117
EXP2,R3-T1,227.0,57.250576847930844,22.707452696255633,454.6477712639899,6.246609315476238,1.9225453896321711,0.9459624171296945,23.7309201303155
EXP2,R3-T1,370.0,58.21948545966081,22.43776554787597,448.50148102726587,6.2985092813296,1.8446396332049801,0.9546287738954934,24.14384373462398
EXP2,R3-T1,287.0,56.84720727378152,22.75590235651509,458.80696853821905,6.266214004051172,2.0311773821604566,0.9461300001214011,24.203383880914608
EXP2,R3-T1,292.0,57.915906540365704,22.637708953415835,457.8162891888748,6.2772289345939765,1.90898919833909,0.9259584221069346,23.711319596018857
EXP2,R1-T2,372.0,57.99845948407818,22.274073488376835,456.9431365086699,6.2305524148666915,3.173389397919497,1.6142437760766364,23.978559510703917
EXP2,R1-T2,307.0,58.12291747969844,22.59652557445061,448.2874434113281,6.230589439931807,3.273345499292458,1.5951974469922279,24.079651820566596
EXP2,R1-T2,292.0,57.58328889187856,22.773585474801852,452.14076882911763,6.2391441630204145,3.2617471455497835,1.6042460442102189,24.18376776542049
EXP2,R1-T2,366.0,58.5637112106632,22.315577963924103,457.84978670952836,6.225630029364545,3.2240917853208524,1.5990474351789212,24.040687379036747
EXP2,R1-T2,348.0,57.30180409691395,22.650463144434774,445.7885471981318,6.211397447504683,3.2579998412893474,1.5954680020170067,23.999031042925886
EXP2,R1-T2,384.0,58.12387156039915,22.73863865818048,457.8774863043436,6.21747841086037,3.20241988970986,1.5995286580534587,23.927378388316576
EXP2,R1-T2,361.0,58.44251675591947,22.104701596039906,455.94849531491775,6.21987845455486,3.2081082468027913,1.6081356534869669,24.016175868842225
EXP2,R1-T2,367.0,58.44766916656553,22.294911890562258,448.77805490649746,6.177223154689886,3.1752299760590112,1.5818529187431656,23.83700127855318
EXP2,R1-T2,305.0,58.36053259320104,22.363308119040926,447.98711849093513,6.193345263954924,3.190300686247212,1.6022490169855157,23.646810589842165
EXP2,R1-T2,352.0,57.12400412939016,22.568813999710162,444.7471185961554,6.187419832484084,3.159178268589634,1.6214247108768556,23.939812642791875
EXP2,R1-T2,300.0,59.01648315534282,22.447228386142132,463.805048805066,6.177307916206632,3.1657473269805383,1.583195484389183,23.694984033782536
EXP2,R1-T2,312.0,58.36347603167301,22.494563063915354,445.05635160960765,6.226046631817238,3.1985265743930404,1.5795424760546004,23.77850061029812
EXP2,R1-T2,338.8333333333333,57.67218299867843,22.727439674375017,453.68408510524415,6.224820492493231,3.185820530601456,1.5808169864429276,23.78293340298731
EXP2,R2-T2,292.0,57.373076327691926,22.8116572196566,453.67602462787545,6.208238589753572,2.3333872731088787,1.1459127521350576,24.024528746633063
EXP2,R2-T2,311.0,58.5860905734272,22.671787233506343,454.7259511356221,6.201599393678979,2.354142055114315,1.160297207626304,24.174579331561947
EXP2,R2-T2,363.0,58.53178373527993,22.588816951437003,452.5867589917478,6.200419604061073,2.2799074924629323,1.163337452201659,24.084443851492388
EXP2,R2-T2,394.0,58.976995136684124,22.558918107797208,449.05774169856227,6.182703240948992,2.3203262176435104,1.175640950793402,23.559643945204062
EXP2,R2-T2,408.0,58.38708278741226,22.723994530061606,450.03944676006887,6.236339915046961,2.3261319338062196,1.18735282138738,24.07649582273297
EXP2,R2-T2,346.0,57.712408900300005,22.495165411339148,444.5281581892093,6.210866821133737,2.3005668603435576,1.1646158246270855,23.988852069371546
EXP2,R2-T2,400.0,57.84329234185637,22.34870687639645,456.145039217344,6.200121695044075,2.35384841682605,1.1739419882201059,24.104299079172755
EXP2,R2-T2,375.0,57.08030057393463,22.34794736361222,460.95774953906675,6.208847034112627,2.360428288307263,1.1693266158094486,23.81967814045239
EXP2,R2-T2,412.0,58.385534216277065,22.380345317228723,453.85389382748616,6.209716212478542,2.3273253201456416,1.2004789717760482,23.78388375465452
EXP2,R2-T2,345.0,58.961500675746024,22.6556821667012,455.1034265440323,6.193589034413703,2.299786039781088,1.1595128569410056,23.731793749654447
EXP2,R2-T2,376.0,58.143392351292015,22.71203546198734,458.3667517699021,6.230697228048959,2.2925088899235386,1.1811144549350487,23.917301943500604
EXP2,R2-T2,374.0,57.66291773527085,22.411410704043668,449.79484613232927,6.2431304613749585,2.4359682465895895,1.1862600424023118,24.12087110013593
EXP2,R2-T2,366.3333333333333,58.17802072533885,22.474549364427823,462.0698794029042,6.199630476020391,2.325252922797979,1.1611127091468672,24.281675349682654
EXP2,R3-T2,377.0,58.128043231436614,22.72006815766046,451.7215165011866,6.2165079709856474,2.2696834619725816,1.0563316884695113,24.74514053065411
EXP2,R3-T2,391.0,58.23731455593358,22.533981122645315,460.69311604572874,6.22804465675023,2.1947320865146427,1.0639667071201302,24.892829272344766
EXP2,R3-T2,368.0,58.25722728495276,22.489150664125308,456.12979861506994,6.20968337949402,2.2620050602944475,1.0761899868858025,24.977040358502546
EXP2,R3-T2,308.0,57.53230250809009,22.524788362554578,453.27704957672927,6.21710766687955,2.209183021838481,1.0752570550979137,24.742664898854724
EXP2,R3-T2,294.0,58.00708727354053,22.391572852450416,447.2615826523085,6.239884690961464,2.193373442499928,1.0862898134062835,24.557341725454002
EXP2,R3-T2,334.0,58.31123451174055,22.837394320738426,458.74685681320227,6.2347242813877335,2.30845906176761,1.0603689188501506,24.672963650077413
EXP2,R3-T2,353.0,58.913244698690306,22.57072824406961,449.3231751633431,6.194424135085523,2.0615907154201336,1.0785451681037455,24.578975434193044
EXP2,R3-T2,368.0,57.831072568545736,22.776157905637195,457.146248316131,6.213610803688963,2.1473726249776086,1.0774060806413732,24.278219697895054
EXP2,R3-T2,313.0,57.80187457381041,22.915624070021995,459.4611142770213,6.25846877051675,2.0838367474555146,1.0508942917473925,24.56383686208783
EXP2,R3-T2,348.0,58.296706035827796,22.36988889720657,449.7186361587979,6.263865370783357,2.1981952274135814,1.046008607134114,24.64838874831573
EXP2,R3-T2,321.0,57.74452053881988,22.510949696895747,459.95786073207967,6.228575610609532,2.074629639657252,1.1109200241722417,24.714102477359408
EXP2,R3-T2,300.0,57.899385752613455,22.61863083136536,459.59279155385946,6.224839295403942,2.205677685562713,1.0754481952274932,24.474066795129595
EXP2,R3-T2,339.5833333333333,57.46830746331247,22.487758496154722,459.18664258222054,6.229472827573715,2.3010082853197154,1.0799824237579487,24.232883588481688
EXP1,R1-T2,279.0,57.510665228331916,19.677557334475466,456.4842097109552,5.987666297891091,1.7491843896587502,0.6845718761149111,26.031321420602453
EXP1,R1-T2,219.0,57.81789299755605,19.600943098723384,463.56782453884887,5.940576083576895,1.795396330518167,0.7322551201728255,26.081904291153986
EXP1,R1-T2,244.0,57.653539528614075,19.719623428359444,461.58794977917114,5.953291082605337,1.772000566156798,0.6934243589210911,25.470612121696234
EXP1,R1-T2,304.0,57.18185598539236,19.573124846155025,451.91961170927425,5.959514571190955,1.847843470568471,0.7263935065964788,25.58579115479128
EXP1,R1-T2,236.0,58.2658133699409,20.063644146752303,462.61489623380226,5.925491042179181,1.7347013226784367,0.760367792370337,25.458106573022896
EXP1,R1-T2,236.0,57.074479213180595,20.31519199858735,458.07418012929156,5.974501383208139,1.778320717457551,0.719633606993289,26.056489284722968
EXP1,R1-T2,150.0,57.50713006418037,19.620698223098795,459.4999966023222,5.955440051576828,1.7887602891040943,0.7313503364204631,25.726678882310274
EXP1,R1-T2,192.0,58.358287956228374,19.844115167500767,461.1997416813586,5.928470192905841,1.8818723059674738,0.7459720408595787,25.668115008621854
EXP1,R1-T2,230.0,56.60624280673194,20.078910489644848,455.4273745390567,5.953685334479291,1.7890308387041312,0.7381734724998068,25.8181410090551
EXP1,R1-T2,269.0,57.23573188445497,20.377938005592735,452.90256218594783,5.949954965156233,1.7901828189986169,0.7397298858272041,25.89887447240031
EXP1,R1-T2,281.0,57.40934053363685,20.58774758243641,457.8219281954799,5.915208181135061,1.8567271331645783,0.6949608452636195,25.917488030282584
EXP1,R1-T2,229.0,57.53373083020145,20.135715647541176,465.443370023836,5.935600392638298,1.889860195608016,0.7381222719779934,26.19512987149562
EXP1,R2-T1,207.0,56.621902667309215,20.00339916716132,460.62678975392555,6.137520106780137,1.777197132402483,0.7380117737332452,25.311618200676328
EXP1,R2-T1,264.0,56.99578548258495,19.92109992187079,459.6566453362679,6.124682253264424,1.8389885215329997,0.7512435263713799,25.163545197672455
EXP1,R2-T1,250.0,56.506641313617266,20.256860981641754,447.62273333289954,6.141890671259042,1.8919233975681706,0.7209145738172853,25.503392401522564
EXP1,R2-T1,275.0,56.984820621115986,20.120802617507685,453.5169254313753,6.154893527048335,1.7813432111122443,0.7116440428256727,25.078559788777753
EXP1,R2-T1,220.0,57.04352415718418,19.971226213072633,452.4526957771193,6.151554311168912,1.7998762171785854,0.717766418257529,25.484764289008005
EXP1,R2-T1,250.0,57.1134121363146,19.780589515692974,454.74677083451155,6.161076993396503,1.9408332430634112,0.7196074444878657,25.291750758896374
EXP1,R2-T1,270.0,56.97086512908111,19.98522333185593,452.6292199124995,6.155095862228221,1.7875857307177874,0.7103214298981696,25.224285277845187
EXP1,R2-T1,244.0,57.10620507618377,20.023202785186992,459.08766347495606,6.136871336677697,1.7782733363882424,0.73530797612732,25.019563139955366
EXP1,R2-T1,282.0,56.551262309529854,20.015016401837585,456.75505459454047,6.149501389366268,1.7088507944779177,0.7089023860200783,25.20937473834231
EXP1,R2-T1,202.0,57.47989112124786,20.431654434914932,455.8305933668609,6.146871402499953,1.8315113692553509,0.7273502038677628,24.965053269669156
EXP1,R2-T1,200.0,57.006732451677166,19.784701822672243,468.20506991670686,6.1760358828539506,1.7079116360268485,0.693010529582334,24.958164854981902
EXP1,R2-T1,207.0,57.710297310026014,19.650903912811984,449.8710842497678,6.170665062464874,1.796233164345915,0.7147912931365485,25.150469343468252
EXP1,R2-T2,270.0,58.19184585961208,19.77457940694574,463.08089984460406,6.273867674142988,1.7551613827058525,0.7163792898701111,25.626184672737995
EXP1,R2-T2,292.0,56.99726672769443,20.003659305941113,460.41116455777683,6.2979573428631435,1.6860299799494933,0.6945068885325429,25.34076122883117
EXP1,R2-T2,193.0,56.62337639421662,19.931563057297204,450.6818582564585,6.258250000033717,1.8532913688197707,0.7559266419054854,25.357634402189323
EXP1,R2-T2,245.0,57.36226454686543,19.749396020917747,457.0011517462676,6.291646143624385,1.762293741674817,0.6874414243731998,25.152087860929566
EXP1,R2-T2,287.0,57.50913673368164,19.846948740980782,459.646190974827,6.28779730218825,1.7563665885292519,0.6972473510143071,25.625669946862317
EXP1,R2-T2,238.0,56.71929795333999,20.10611271318332,452.11013776163077,6.242500488469913,1.753024013098872,0.681857784618157,25.448235029410135
EXP1,R2-T2,258.0,57.54393214957927,20.157855050524223,458.9292936960851,6.248847516485853,1.7514280093245689,0.7215168378727869,25.42139434680177
EXP1,R2-T2,234.0,57.997654993959095,19.981892844669282,460.48863745340026,6.287092158754547,1.7130691332163999,0.702712913052716,25.728137611854596
EXP1,R2-T2,235.0,56.73901116763836,20.28922306585676,451.95321220705455,6.263794353275911,1.708862578085674,0.7176049247581491,25.281612479450338
EXP1,R2-T2,273.0,57.23047110127106,19.487915896846417,458.9409633829827,6.259679052543882,1.7356801685577157,0.6833992211473678,25.489450081572688
EXP1,R2-T2,254.0,57.10579503077829,19.934435911608322,467.6272110021151,6.248935231422963,1.7763591717636582,0.7139335894194118,25.335833603191983
EXP1,R2-T2,235.0,57.20018678076206,19.998998363511063,449.7800895476093,6.283525654446331,1.7546198178220853,0.745028510745955,25.25563517899826
EXP2,R2-T1,333.0,57.8017637246097,23.245267090835895,447.94559570682566,6.224112796123058,1.725397838671031,0.8619941353042425,24.05372813043349
EXP2,R2-T1,342.0,57.514530689500376,22.56610644832208,458.5408571200784,6.237242618453018,1.711647526876546,0.846235070006366,24.123076185229
EXP2,R2-T1,327.0,57.50274491539358,22.39973298775095,447.4041214484211,6.229219592630584,1.8480010706478962,0.9293769764934727,24.267692274069148
EXP2,R2-T1,324.0,58.48734408530945,22.75299292211192,462.8878759852287,6.236986973997966,1.768988689491792,0.9067494221504189,24.249433052421725
EXP2,R2-T1,280.0,58.41247765725031,22.47016412775549,451.0703394683536,6.2276977192254925,1.7560395604236179,0.9161327861348985,24.310218074941172
EXP2,R2-T1,368.0,57.46968106073972,22.139452999358884,447.4337091714952,6.257592918972828,1.7913191507047137,0.946298087783614,24.419019622082175
EXP2,R2-T1,335.0,57.13242392472175,22.512359425815287,462.69328824236277,6.239648984362855,1.7361302752266885,0.8945509649019558,24.417941639857073
EXP2,R2-T1,290.0,58.57778703725649,22.380983652159752,453.60861533844223,6.226914801120455,1.8016021864078966,0.8897380763188908,23.98231608589761
EXP2,R2-T1,325.0,58.04481823007818,22.54141164557189,454.2348400330404,6.226549435595064,1.7958263539391455,0.8790008974822738,24.392926974674783
EXP2,R2-T1,347.0,57.85979174883754,22.547940537852266,459.7016125714232,6.234936320645249,1.787382912082157,0.8830920610367593,24.139127052521975
EXP2,R2-T1,330.0,58.46261381368938,22.43031465609522,449.1883019826904,6.260160833558222,1.8072866244385937,0.8807558136989944,24.291301337465068
EXP2,R2-T1,335.0,58.19286275824105,22.5269021400471,458.7127731087789,6.240158785579784,1.767461158748137,0.8719747892352645,24.440925496794353
EXP2,R2-T1,328.0,57.91012591171641,22.336524007766183,459.80057128691533,6.2780720072108425,1.6474714381827016,0.8834948665875968,23.90604315081012
EXP2,R3-T1,249.0,58.58823029050256,22.52727135649159,459.1058014408825,6.2243400659842765,1.9401274283044492,0.9392101724695362,23.804086656400592
EXP2,R3-T1,309.0,57.41993172159685,22.819531839637452,449.8283023991938,6.242028903663597,1.880794321590919,0.9814290266207981,23.966586990722295
EXP2,R3-T1,282.0,58.42659297605786,22.288491332892995,454.5777733098641,6.258050610648094,1.9476186060151441,0.9624424554184097,23.796138231833744
EXP2,R3-T1,320.0,57.790067443231926,22.549180882365842,449.4505118783497,6.284501999857379,1.935985924315377,0.9696210832236798,24.054375242469607
EXP2,R3-T1,325.0,58.31056504010523,22.562870457117135,446.8530332229563,6.241954076864131,1.870964884077797,0.9875712837919429,23.87785270851043
EXP2,R3-T1,311.0,58.05217529172595,22.75770949211111,462.70765460770883,6.297454739072322,1.890462194517571,0.9509399659729203,24.01810573899426
EXP2,R3-T1,261.0,58.46267772652865,22.437849208091247,457.40294735451147,6.277293118297259,1.8327188402608938,0.9797384848440596,23.84642242264005
EXP2,R3-T1,249.0,58.2678603880022,22.482035356924392,453.80412773599204,6.262750446723377,1.9791882994087837,0.9569850815437606,24.196046561785625
EXP2,R3-T1,314.0,56.980721697600686,22.498707510439644,459.8153671841304,6.22821033089709,1.9209561826249504,0.9112611686502253,23.92893801691818
EXP2,R3-T1,227.0,57.602225523164115,23.07156655954981,454.1920789901325,6.258227870535391,1.8512828320231263,0.9365886918948331,24.100304464744017
EXP2,R3-T1,370.0,57.54497468547011,22.13210686454777,458.8811176462823,6.2761029492000215,1.832817515728848,0.9355405882441092,23.76568036964439
EXP2,R3-T1,287.0,58.28049074509577,22.44140949886745,461.18085301013105,6.222654185591223,1.8574704977073293,0.935269964864842,23.789778326923862
EXP2,R3-T1,292.0,57.6021785141372,22.587003614303008,458.72687848325944,6.277212208474394,1.8213349167463426,0.9528271804850884,23.919565294328212
EXP2,R1-T2,372.0,57.73303742932734,22.04998233193864,452.48270248939934,6.1810911049533654,3.1316266201398006,1.5895403519040854,24.02154215273381
EXP2,R1-T2,307.0,57.37574128009035,22.562464216127527,452.07465972557185,6.2268161360624505,3.238457879426221,1.6076389776454258,23.7855582290973
EXP2,R1-T2,292.0,56.690050721151565,23.036304756242632,451.2379091671036,6.165057374642516,3.3304459876706662,1.622362907266889,24.015910985862153
EXP2,R1-T2,366.0,58.514313832493144,22.519895147204462,457.8931895178055,6.206013323041255,3.225164746024713,1.6106824497251921,24.238389831206685
EXP2,R1-T2,348.0,58.488659974149286,22.585558133466126,460.19245192814134,6.20755062537057,3.116704123780502,1.5774730295873811,23.60700883655686
EXP2,R1-T2,384.0,57.04642924060074,22.38413655101554,449.59680175257824,6.198608946102945,3.2245672423374074,1.6122705665462174,23.763266790372583
EXP2,R1-T2,361.0,57.76867842234937,22.351656987416227,447.8817751861597,6.215075437393865,3.1488244740500506,1.6133611290471874,23.876229649928295
EXP2,R1-T2,367.0,58.400317838876134,22.611921540336294,449.82256913428785,6.209260147770495,3.209739550442291,1.6138720417329557,23.778149031249388
EXP2,R1-T2,305.0,58.46005745423166,22.761912213616924,454.1954648434013,6.228783002579022,3.2437400323864507,1.6342431175810441,23.753341426033465
EXP2,R1-T2,352.0,58.68568085477134,22.88644353463704,448.4034545966092,6.184705448700343,3.1527138102789505,1.6167984396581012,24.042603429313253
EXP2,R1-T2,300.0,57.61484421425245,22.001797233091207,452.86511667348765,6.20262508299199,3.243061591631578,1.592667295458088,23.793003631665865
EXP2,R1-T2,312.0,58.559466372405716,22.32498571722511,464.1559925406822,6.243523053024924,3.225678069245135,1.6147818093836785,23.700154059755036
EXP2,R1-T2,338.8333333333333,57.85709415915972,22.645989313382046,451.7109445781095,6.195384290336086,3.1909815492594125,1.6106659907322964,24.189834914827152
EXP2,R2-T2,292.0,57.91676659599835,22.388715620458242,451.0609261192687,6.2200593327283125,2.3856817732981983,1.1547774633443184,23.778570051913576
EXP2,R2-T2,311.0,57.40408959924283,22.341479488738013,458.214351478333,6.18501731863356,2.3887128416819117,1.1385698233677986,23.745863007433375
EXP2,R2-T2,363.0,57.58565046026888,22.760582401801162,441.9069429418709,6.227938045800288,2.3277341418355313,1.1702721460444463,23.76026073293955
EXP2,R2-T2,394.0,57.66600316747977,22.47715596849317,454.95157882518123,6.192910384640903,2.477396198466403,1.1591826517319366,23.8099589535149
EXP2,R2-T2,408.0,58.71553551774434,22.74982486356221,446.77524503063165,6.211906122325343,2.3709702332186073,1.15335602969282,23.564799521860632
EXP2,R2-T2,346.0,57.595744395331806,22.590173869147257,449.24632486163466,6.222640898302555,2.2838902962794725,1.1545329645651305,24.21631924336642
EXP2,R2-T2,400.0,57.48749541120991,22.413159228429993,450.18360990568044,6.227355880612832,2.3797464508919317,1.1865681292221137,23.839589500546243
EXP2,R2-T2,375.0,58.743815830064044,22.615735551926026,450.83482916598643,6.199345435073305,2.288864659843641,1.1561346006374347,24.204650208171426
EXP2,R2-T2,412.0,56.56039320240959,22.51223495876681,452.834853872764,6.204034303702213,2.3172365224965663,1.154792458235183,24.097674224406454
EXP2,R2-T2,345.0,58.14211936820766,22.483947756833285,458.8744523906771,6.211633081624198,2.397884676535473,1.1400137055015156,23.91579252080378
EXP2,R2-T2,376.0,57.954640726395986,22.63891275330955,453.71261930826944,6.228542986727599,2.3220918849016003,1.1731060123429697,23.735808244276804
EXP2,R2-T2,374.0,58.14047299913891,22.316326184272466,445.9710251354966,6.1608979235156625,2.31174152181977,1.1607257986820425,24.129372506205037
EXP2,R2-T2,366.3333333333333,57.169799298888854,22.173688875623068,456.28189480433866,6.198551552679631,2.3140019442781434,1.1722487919653792,24.005602936696093
EXP2,R3-T2,377.0,57.508962899995396,22.217967983540113,458.970538183715,6.257402401545838,2.2672584723750613,1.0980712869116729,24.642524473695953
EXP2,R3-T2,391.0,58.75672495671482,22.46586591116941,454.4655201937365,6.198908601134406,2.1620169270909284,1.0665341276003215,24.72481061301415
EXP2,R3-T2,368.0,57.76530687731208,22.71011670001964,451.4922201840089,6.235291997189292,2.197864059361334,1.0958705515258305,24.552781031224264
EXP2,R3-T2,308.0,57.48465783417568,22.569383958673928,463.09641764033574,6.222694524356433,2.2187945148820143,1.0678968648833422,24.774122187436966
EXP2,R3-T2,294.0,57.8598529200779,22.550422631454264,452.73077403305285,6.204340296784782,2.1597099791575216,1.109538478203015,24.417395704105573
EXP2,R3-T2,334.0,57.4288005490469,22.596011584380626,452.5782014483843,6.247043013980288,2.214654141238824,1.1001189061760788,24.949563532927733
EXP2,R3-T2,353.0,57.85982916147299,22.279968360412987,449.3001727673461,6.252125267018823,2.059514052002418,1.0798168419122347,25.073323535022393
EXP2,R3-T2,368.0,57.138068233853645,23.03600903503414,456.2177413967083,6.185956253953204,2.0868619283410905,1.0830956508588685,24.810969304351353
EXP2,R3-T2,313.0,58.37047219728285,22.511126298293913,470.46289831729246,6.21480939655038,2.0855942277321717,1.0835523797936473,24.768261367035155
EXP2,R3-T2,348.0,57.93823557302061,22.631820242613227,452.7827457567333,6.184619612941366,2.2119986848885302,1.0626520487102349,24.575281532026622
EXP2,R3-T2,321.0,58.96460005244377,22.459436326503468,447.6282039227528,6.206494924679994,2.1013212901745635,1.051923133422928,24.6860729698142
EXP2,R3-T2,300.0,58.355536815651824,22.542403926598713,458.34600001747083,6.228887358655139,2.180045418597734,1.1185876075248442,24.534655688467204
EXP2,R3-T2,339.5833333333333,59.12124160654632,22.550553319147742,450.42378666607414,6.267886099191434,2.171917797512628,1.0910318001946353,24.770208592231956
EXP1,R1-T2,279.0,57.57509496701297,20.13089074378135,453.02584298707274,5.950315473728865,1.7589055310166928,0.715400890671062,25.817837785987294
EXP1,R1-T2,219.0,57.75833473730616,19.800498980278153,448.1066162865977,5.93629689932815,1.6985221021015433,0.7514467277146825,25.975859529667584
EXP1,R1-T2,244.0,57.65279740530442,20.00848851080478,457.20048163319933,5.923657325428712,1.8080425236501194,0.7158530729128272,26.165656911279964
EXP1,R1-T2,304.0,57.546675799056665,19.86164606285802,453.91866780706897,5.923711838272891,1.8949854348836204,0.7237120569146528,25.962110768712172
EXP1,R1-T2,236.0,57.003769748734584,20.042614521332247,450.26645215341915,5.929241796966561,1.8462985927559896,0.6933844828278471,25.2381192094083
EXP1,R1-T2,236.0,57.26250127469158,19.840847518062297,457.02032703257606,5.945338259620382,1.8568344858538182,0.7465181122381908,25.85087700717669
EXP1,R1-T2,150.0,57.97616517805742,19.70380614532308,455.29333694326357,5.929931721450538,1.8795803674250438,0.6865339879836969,25.715107476100776
EXP1,R1-T2,192.0,57.11715953745247,19.625439208074457,457.7285987562428,5.91817232454151,1.8394295477166758,0.6717124922782438,25.553368386500487
EXP1,R1-T2,230.0,57.67543900721494,19.90408954154147,458.15932924958724,5.906907596740494,1.8224418536627023,0.6910752624071351,25.905929010325636
EXP1,R1-T2,269.0,57.48622128163924,19.85545665959229,461.5995901008572,5.916053951035573,1.8259149012260973,0.7400582893646669,25.994027441916167
EXP1,R1-T2,281.0,57.879574290956675,20.173100093710048,452.9815078904728,5.93239501183786,1.7426268017314377,0.694466786965898,25.553721744992707
EXP1,R1-T2,229.0,56.70948267193037,20.228829968586552,449.7615048057557,5.932780346304325,1.7268173993116154,0.7323772254558758,25.983108448550894
EXP1,R2-T1,207.0,57.12347140722375,19.974025207582056,457.0214128699843,6.114230287799384,1.8770150866042477,0.7389214736060222,25.074280802639134
EXP1,R2-T1,264.0,57.864929339798564,20.324593547944946,454.47292000720137,6.1576894578883685,1.8150569555010867,0.7605899036643307,25.115668579063296
EXP1,R2-T1,250.0,57.03411639823347,19.805094741567395,453.4564822289176,6.161777755911194,1.8213421775917893,0.7582448965792148,25.102098359588208
EXP1,R2-T1,275.0,56.94339138603074,20.07515534953744,452.5961535034777,6.1426085357078675,1.7639153181798324,0.7299826344264565,25.181875151580403
EXP1,R2-T1,220.0,57.297190961003565,20.342048174091044,459.4029890506491,6.150715970112752,1.8690941730955968,0.7502596096990578,25.3298183637707
EXP1,R2-T1,250.0,57.140420980583954,19.747804041134156,458.3977226048821,6.113996563663991,1.8339629240982,0.716141862392358,25.436376292358556
EXP1,R2-T1,270.0,57.89911023628423,19.7809524281232,461.2619446632182,6.1674032376256305,1.8158769219744106,0.6854749043852971,25.303774801669284
EXP1,R2-T1,244.0,57.43404191807102,19.703683796014406,459.1586683205513,6.119233908034296,1.8211430372224158,0.7328724740019481,25.26159273787522
EXP1,R2-T1,282.0,58.027684392027375,20.260638906353133,468.3519729970638,6.1674947063251135,1.8185839464092275,0.7607744309096078,25.271894405989254
EXP1,R2-T1,202.0,58.8596991213386,20.327657781297418,449.6947047061623,6.104230922171422,1.8343864448427631,0.6958484975477874,25.288184599991745
EXP1,R2-T1,200.0,57.5337657772738,19.738379049712094,455.16079856795056,6.146472991478984,1.9057951197613376,0.7112475610666763,25.121566894187897
EXP1,R2-T1,207.0,56.31848646356195,20.261115328854487,449.6051849772143,6.17526857360588,1.8570016172043031,0.7408774344502581,25.60874919933072
EXP1,R2-T2,270.0,57.24828136117967,19.97788283998373,460.2515044377165,6.270311718505126,1.7746670401390163,0.6601606656863466,25.48839339648871
EXP1,R2-T2,292.0,56.96421325779795,20.05607195161663,467.04238944325317,6.2578388618810346,1.7558250988324926,0.7307745784922801,25.542177434996994
EXP1,R2-T2,193.0,58.27892312175089,19.79055016367581,457.345111728951,6.261725072636595,1.7901889430261262,0.7125076706264419,25.580130437652755
EXP1,R2-T2,245.0,57.52899999477859,19.895917051421844,456.3614373058766,6.2354311463486605,1.7473448570926748,0.7111326026008074,25.540783973685024
EXP1,R2-T2,287.0,56.584778337671615,20.285181722975324,458.0756022576866,6.2967110612874935,1.7877629042758325,0.6812212717179312,25.221596286991584
EXP1,R2-T2,238.0,56.618689691408846,20.34394983901559,448.1983653661297,6.273393428729506,1.7837704105513201,0.6973007999635924,25.4522693420517
EXP1,R2-T2,258.0,58.410333483692014,19.852322778828743,459.9379748962806,6.277559420940908,1.6575078439664532,0.7239554658113275,25.499634062781332
EXP1,R2-T2,234.0,56.988785287585934,19.879533915311775,458.58889487071247,6.305725013188899,1.7690839028305718,0.7371655267608169,25.35695184238465
